  Time                 , I(U1:DRAININ)        
  7.921781173673e-06  ,8.878669660893e+00  
  7.921791173749e-06  ,8.898970503313e+00  
  7.921801173825e-06  ,8.919215982448e+00  
  7.921811173901e-06  ,8.939405895530e+00  
  7.921821173977e-06  ,8.959540041225e+00  
  7.921831174054e-06  ,8.979618219599e+00  
  7.921841174130e-06  ,8.999640232080e+00  
  7.921851174206e-06  ,9.019605881432e+00  
  7.921861174282e-06  ,9.039514971725e+00  
  7.921871174358e-06  ,9.059367308301e+00  
  7.921881174434e-06  ,9.079162697751e+00  
  7.921891174510e-06  ,9.098900947890e+00  
  7.921901174587e-06  ,9.118581867730e+00  
  7.921911174663e-06  ,9.138205267455e+00  
  7.921921174739e-06  ,9.157770958403e+00  
  7.921931174815e-06  ,9.177278753044e+00  
  7.921941174891e-06  ,9.196728464953e+00  
  7.921951174967e-06  ,9.216119908802e+00  
  7.921961175043e-06  ,9.235452900331e+00  
  7.921971175120e-06  ,9.254727256336e+00  
  7.921981175196e-06  ,9.273942794650e+00  
  7.921991175272e-06  ,9.293099334131e+00  
  7.922001175348e-06  ,9.312196694640e+00  
  7.922011175424e-06  ,9.331234697031e+00  
  7.922021175500e-06  ,9.350213163137e+00  
  7.922031175576e-06  ,9.369131915756e+00  
  7.922041175653e-06  ,9.387990778636e+00  
  7.922051175729e-06  ,9.406789576467e+00  
  7.922061175805e-06  ,9.425528134866e+00  
  7.922071175881e-06  ,9.444206280369e+00  
  7.922081175957e-06  ,9.462823840417e+00  
  7.922091176033e-06  ,9.481380643348e+00  
  7.922101176109e-06  ,9.499876518390e+00  
  7.922111176186e-06  ,9.518311295644e+00  
  7.922121176262e-06  ,9.536684806085e+00  
  7.922131176338e-06  ,9.554996881546e+00  
  7.922141176414e-06  ,9.573247354712e+00  
  7.922151176490e-06  ,9.591436059117e+00  
  7.922161176566e-06  ,9.609562829128e+00  
  7.922171176642e-06  ,9.627627499947e+00  
  7.922181176719e-06  ,9.645629907598e+00  
  7.922191176795e-06  ,9.663569888922e+00  
  7.922201176871e-06  ,9.681447281575e+00  
  7.922211176947e-06  ,9.699261924016e+00  
  7.922221177023e-06  ,9.717013655505e+00  
  7.922231177099e-06  ,9.734702316097e+00  
  7.922241177176e-06  ,9.752327746639e+00  
  7.922251177252e-06  ,9.769889788760e+00  
  7.922261177328e-06  ,9.787388284872e+00  
  7.922271177404e-06  ,9.804823078163e+00  
  7.922281177480e-06  ,9.822194012591e+00  
  7.922291177556e-06  ,9.839500932883e+00  
  7.922301177632e-06  ,9.856743684533e+00  
  7.922311177709e-06  ,9.873922113790e+00  
  7.922321177785e-06  ,9.891036067665e+00  
  7.922331177861e-06  ,9.908085393919e+00  
  7.922341177937e-06  ,9.925069941066e+00  
  7.922351178013e-06  ,9.941989558367e+00  
  7.922361178089e-06  ,9.958844095826e+00  
  7.922371178165e-06  ,9.975633404191e+00  
  7.922381178242e-06  ,9.992357334948e+00  
  7.922391178318e-06  ,1.000901574032e+01  
  7.922401178394e-06  ,1.002560847327e+01  
  7.922411178470e-06  ,1.004213538747e+01  
  7.922421178546e-06  ,1.005859633737e+01  
  7.922431178622e-06  ,1.007499117809e+01  
  7.922441178698e-06  ,1.009131976551e+01  
  7.922451178775e-06  ,1.010758195624e+01  
  7.922461178851e-06  ,1.012377760759e+01  
  7.922471178927e-06  ,1.013990657761e+01  
  7.922481179003e-06  ,1.015596872505e+01  
  7.922491179079e-06  ,1.017196390939e+01  
  7.922501179155e-06  ,1.018789199084e+01  
  7.922511179231e-06  ,1.020375283029e+01  
  7.922521179308e-06  ,1.021954628938e+01  
  7.922531179384e-06  ,1.023527223044e+01  
  7.922541179460e-06  ,1.025093051651e+01  
  7.922551179536e-06  ,1.026652101137e+01  
  7.922561179612e-06  ,1.028204357946e+01  
  7.922571179688e-06  ,1.029749808599e+01  
  7.922581179764e-06  ,1.031288439682e+01  
  7.922591179841e-06  ,1.032820237855e+01  
  7.922601179917e-06  ,1.034345189848e+01  
  7.922611179993e-06  ,1.035863282461e+01  
  7.922621180069e-06  ,1.037374502564e+01  
  7.922631180145e-06  ,1.038878837101e+01  
  7.922641180221e-06  ,1.040376273081e+01  
  7.922651180297e-06  ,1.041866797586e+01  
  7.922661180374e-06  ,1.043350397770e+01  
  7.922671180450e-06  ,1.044827060854e+01  
  7.922681180526e-06  ,1.046296774132e+01  
  7.922691180602e-06  ,1.047759524965e+01  
  7.922701180678e-06  ,1.049215300786e+01  
  7.922711180754e-06  ,1.050664089100e+01  
  7.922721180830e-06  ,1.052105877478e+01  
  7.922731180907e-06  ,1.053540653565e+01  
  7.922741180983e-06  ,1.054968405072e+01  
  7.922751181059e-06  ,1.056389119783e+01  
  7.922761181135e-06  ,1.057802785551e+01  
  7.922771181211e-06  ,1.059209390299e+01  
  7.922781181287e-06  ,1.060608922021e+01  
  7.922791181364e-06  ,1.062001368779e+01  
  7.922801181440e-06  ,1.063386718706e+01  
  7.922811181516e-06  ,1.064764960005e+01  
  7.922821181592e-06  ,1.066136080948e+01  
  7.922831181668e-06  ,1.067500069880e+01  
  7.922841181744e-06  ,1.068856915212e+01  
  7.922851181820e-06  ,1.070206605428e+01  
  7.922861181897e-06  ,1.071549129079e+01  
  7.922871181973e-06  ,1.072884474790e+01  
  7.922881182049e-06  ,1.074212631251e+01  
  7.922891182125e-06  ,1.075533587227e+01  
  7.922901182201e-06  ,1.076847331550e+01  
  7.922911182277e-06  ,1.078153853123e+01  
  7.922921182353e-06  ,1.079453140919e+01  
  7.922931182430e-06  ,1.080745183980e+01  
  7.922941182506e-06  ,1.082029971420e+01  
  7.922951182582e-06  ,1.083307492421e+01  
  7.922961182658e-06  ,1.084577736238e+01  
  7.922971182734e-06  ,1.085840692194e+01  
  7.922981182810e-06  ,1.087096349682e+01  
  7.922991182886e-06  ,1.088344698166e+01  
  7.923001182963e-06  ,1.089585727181e+01  
  7.923011183039e-06  ,1.090819426331e+01  
  7.923021183115e-06  ,1.092045785290e+01  
  7.923031183191e-06  ,1.093264793804e+01  
  7.923041183267e-06  ,1.094476441688e+01  
  7.923051183343e-06  ,1.095680718828e+01  
  7.923061183419e-06  ,1.096877615180e+01  
  7.923071183496e-06  ,1.098067120771e+01  
  7.923081183572e-06  ,1.099249225698e+01  
  7.923091183648e-06  ,1.100423920129e+01  
  7.923101183724e-06  ,1.101591194302e+01  
  7.923111183800e-06  ,1.102751038526e+01  
  7.923121183876e-06  ,1.103903443180e+01  
  7.923131183952e-06  ,1.105048398714e+01  
  7.923141184029e-06  ,1.106185895650e+01  
  7.923151184105e-06  ,1.107315924579e+01  
  7.923161184181e-06  ,1.108438476163e+01  
  7.923171184257e-06  ,1.109553541136e+01  
  7.923181184333e-06  ,1.110661110301e+01  
  7.923191184409e-06  ,1.111761174533e+01  
  7.923201184485e-06  ,1.112853724778e+01  
  7.923211184562e-06  ,1.113938752052e+01  
  7.923221184638e-06  ,1.115016247444e+01  
  7.923231184714e-06  ,1.116086202113e+01  
  7.923241184790e-06  ,1.117148607287e+01  
  7.923251184866e-06  ,1.118203454268e+01  
  7.923261184942e-06  ,1.119250734428e+01  
  7.923271185019e-06  ,1.120290439210e+01  
  7.923281185095e-06  ,1.121322560129e+01  
  7.923291185171e-06  ,1.122347088770e+01  
  7.923301185247e-06  ,1.123364016790e+01  
  7.923311185323e-06  ,1.124373335918e+01  
  7.923321185399e-06  ,1.125375037954e+01  
  7.923331185475e-06  ,1.126369114768e+01  
  7.923341185552e-06  ,1.127355558304e+01  
  7.923351185628e-06  ,1.128334360574e+01  
  7.923361185704e-06  ,1.129305513665e+01  
  7.923371185780e-06  ,1.130269009735e+01  
  7.923381185856e-06  ,1.131224841011e+01  
  7.923391185932e-06  ,1.132172999794e+01  
  7.923401186008e-06  ,1.133113478456e+01  
  7.923411186085e-06  ,1.134046269442e+01  
  7.923421186161e-06  ,1.134971365265e+01  
  7.923431186237e-06  ,1.135888758515e+01  
  7.923441186313e-06  ,1.136798441850e+01  
  7.923451186389e-06  ,1.137700408001e+01  
  7.923461186465e-06  ,1.138594649771e+01  
  7.923471186541e-06  ,1.139481160035e+01  
  7.923481186618e-06  ,1.140359931740e+01  
  7.923491186694e-06  ,1.141230957904e+01  
  7.923501186770e-06  ,1.142094231618e+01  
  7.923511186846e-06  ,1.142949746047e+01  
  7.923521186922e-06  ,1.143797494423e+01  
  7.923531186998e-06  ,1.144637470055e+01  
  7.923541187074e-06  ,1.145469666323e+01  
  7.923551187151e-06  ,1.146294076677e+01  
  7.923561187227e-06  ,1.147110694642e+01  
  7.923571187303e-06  ,1.147919513814e+01  
  7.923581187379e-06  ,1.148720527861e+01  
  7.923591187455e-06  ,1.149513730524e+01  
  7.923601187531e-06  ,1.150299115617e+01  
  7.923611187607e-06  ,1.151076677024e+01  
  7.923621187684e-06  ,1.151846408705e+01  
  7.923631187760e-06  ,1.152608304689e+01  
  7.923641187836e-06  ,1.153362359080e+01  
  7.923651187912e-06  ,1.154108566053e+01  
  7.923661187988e-06  ,1.154846919857e+01  
  7.923671188064e-06  ,1.155577414811e+01  
  7.923681188140e-06  ,1.156300045311e+01  
  7.923691188217e-06  ,1.157014805821e+01  
  7.923701188293e-06  ,1.157721690880e+01  
  7.923711188369e-06  ,1.158420695100e+01  
  7.923721188445e-06  ,1.159111813165e+01  
  7.923731188521e-06  ,1.159795039832e+01  
  7.923741188597e-06  ,1.160470369931e+01  
  7.923751188673e-06  ,1.161137798364e+01  
  7.923761188750e-06  ,1.161797320106e+01  
  7.923771188826e-06  ,1.162448930207e+01  
  7.923781188902e-06  ,1.163092623786e+01  
  7.923791188978e-06  ,1.163728396039e+01  
  7.923801189054e-06  ,1.164356242232e+01  
  7.923811189130e-06  ,1.164976157705e+01  
  7.923821189207e-06  ,1.165588137871e+01  
  7.923831189283e-06  ,1.166192178217e+01  
  7.923841189359e-06  ,1.166788274301e+01  
  7.923851189435e-06  ,1.167376421756e+01  
  7.923861189511e-06  ,1.167956616286e+01  
  7.923871189587e-06  ,1.168528853669e+01  
  7.923881189663e-06  ,1.169093129759e+01  
  7.923891189740e-06  ,1.169649440478e+01  
  7.923901189816e-06  ,1.170197781824e+01  
  7.923911189892e-06  ,1.170738149869e+01  
  7.923921189968e-06  ,1.171270540756e+01  
  7.923931190044e-06  ,1.171794950703e+01  
  7.923941190120e-06  ,1.172311376000e+01  
  7.923951190196e-06  ,1.172819813011e+01  
  7.923961190273e-06  ,1.173320258173e+01  
  7.923971190349e-06  ,1.173812707996e+01  
  7.923981190425e-06  ,1.174297159063e+01  
  7.923991190501e-06  ,1.174773608033e+01  
  7.924001190577e-06  ,1.175242051634e+01  
  7.924011190653e-06  ,1.175702486670e+01  
  7.924021190729e-06  ,1.176154910019e+01  
  7.924031190806e-06  ,1.176599318629e+01  
  7.924041190882e-06  ,1.177035709526e+01  
  7.924051190958e-06  ,1.177464079806e+01  
  7.924061191034e-06  ,1.177884426638e+01  
  7.924071191110e-06  ,1.178296747268e+01  
  7.924081191186e-06  ,1.178701039012e+01  
  7.924091191262e-06  ,1.179097299260e+01  
  7.924101191339e-06  ,1.179485525477e+01  
  7.924111191415e-06  ,1.179865715199e+01  
  7.924121191491e-06  ,1.180237866039e+01  
  7.924131191567e-06  ,1.180601975679e+01  
  7.924141191643e-06  ,1.180958041878e+01  
  7.924151191719e-06  ,1.181306062468e+01  
  7.924161191795e-06  ,1.181646035351e+01  
  7.924171191872e-06  ,1.181977958508e+01  
  7.924181191948e-06  ,1.182301829988e+01  
  7.924191192024e-06  ,1.182617647918e+01  
  7.924201192100e-06  ,1.182925410496e+01  
  7.924211192176e-06  ,1.183225115994e+01  
  7.924221192252e-06  ,1.183516762756e+01  
  7.924231192328e-06  ,1.183800349203e+01  
  7.924241192405e-06  ,1.184075873826e+01  
  7.924251192481e-06  ,1.184343335192e+01  
  7.924261192557e-06  ,1.184602731940e+01  
  7.924271192633e-06  ,1.184854062781e+01  
  7.924281192709e-06  ,1.185097326504e+01  
  7.924291192785e-06  ,1.185332521968e+01  
  7.924301192861e-06  ,1.185559648105e+01  
  7.924311192938e-06  ,1.185778703922e+01  
  7.924321193014e-06  ,1.185989688500e+01  
  7.924331193090e-06  ,1.186192600992e+01  
  7.924341193166e-06  ,1.186387440626e+01  
  7.924351193242e-06  ,1.186574206700e+01  
  7.924361193318e-06  ,1.186752898590e+01  
  7.924371193395e-06  ,1.186923515743e+01  
  7.924381193471e-06  ,1.187086057679e+01  
  7.924391193547e-06  ,1.187240523992e+01  
  7.924401193623e-06  ,1.187386914351e+01  
  7.924411193699e-06  ,1.187525228495e+01  
  7.924421193775e-06  ,1.187655466239e+01  
  7.924431193851e-06  ,1.187777627470e+01  
  7.924441193928e-06  ,1.187891712150e+01  
  7.924451194004e-06  ,1.187997720313e+01  
  7.924461194080e-06  ,1.188095652066e+01  
  7.924471194156e-06  ,1.188185507590e+01  
  7.924481194232e-06  ,1.188267287139e+01  
  7.924491194308e-06  ,1.188340991042e+01  
  7.924501194384e-06  ,1.188406619698e+01  
  7.924511194461e-06  ,1.188464173581e+01  
  7.924521194537e-06  ,1.188513653239e+01  
  7.924531194613e-06  ,1.188555059292e+01  
  7.924541194689e-06  ,1.188588392433e+01  
  7.924551194765e-06  ,1.188613653430e+01  
  7.924561194841e-06  ,1.188630843122e+01  
  7.924571194917e-06  ,1.188639962423e+01  
  7.924581194994e-06  ,1.188641012318e+01  
  7.924591195070e-06  ,1.188633993866e+01  
  7.924601195146e-06  ,1.188618908201e+01  
  7.924611195222e-06  ,1.188595756527e+01  
  7.924621195298e-06  ,1.188564540122e+01  
  7.924631195374e-06  ,1.188525260339e+01  
  7.924641195450e-06  ,1.188477918601e+01  
  7.924651195527e-06  ,1.188422516406e+01  
  7.924661195603e-06  ,1.188359055323e+01  
  7.924671195679e-06  ,1.188287536996e+01  
  7.924681195755e-06  ,1.188207963142e+01  
  7.924691195831e-06  ,1.188120335548e+01  
  7.924701195907e-06  ,1.188024656076e+01  
  7.924711195983e-06  ,1.187920926661e+01  
  7.924721196060e-06  ,1.187809149311e+01  
  7.924731196136e-06  ,1.187689326103e+01  
  7.924741196212e-06  ,1.187561459193e+01  
  7.924751196288e-06  ,1.187425550804e+01  
  7.924761196364e-06  ,1.187281603234e+01  
  7.924771196440e-06  ,1.187129618855e+01  
  7.924781196516e-06  ,1.186969600108e+01  
  7.924791196593e-06  ,1.186801549510e+01  
  7.924801196669e-06  ,1.186625469649e+01  
  7.924811196745e-06  ,1.186441363184e+01  
  7.924821196821e-06  ,1.186249232850e+01  
  7.924831196897e-06  ,1.186049081451e+01  
  7.924841196973e-06  ,1.185840911865e+01  
  7.924851197050e-06  ,1.185624727043e+01  
  7.924861197126e-06  ,1.185400530005e+01  
  7.924871197202e-06  ,1.185168323848e+01  
  7.924881197278e-06  ,1.184928111737e+01  
  7.924891197354e-06  ,1.184679896912e+01  
  7.924901197430e-06  ,1.184423682683e+01  
  7.924911197506e-06  ,1.184159472433e+01  
  7.924921197583e-06  ,1.183887269618e+01  
  7.924931197659e-06  ,1.183607077765e+01  
  7.924941197735e-06  ,1.183318900472e+01  
  7.924951197811e-06  ,1.183022741411e+01  
  7.924961197887e-06  ,1.182718604324e+01  
  7.924971197963e-06  ,1.182406493027e+01  
  7.924981198039e-06  ,1.182086411404e+01  
  7.924991198116e-06  ,1.181758363415e+01  
  7.925001000016e-06  ,1.181429630486e+01  
  7.925001100014e-06  ,1.188709924644e+01  
  7.925001300012e-06  ,1.202792299366e+01  
  7.925001700008e-06  ,1.228902425074e+01  
  7.925002000016e-06  ,1.246732404500e+01  
  7.925002080015e-06  ,1.245354221544e+01  
  7.925002240018e-06  ,1.242701487458e+01  
  7.925002560024e-06  ,1.237835353927e+01  
  7.925003200035e-06  ,1.229617972894e+01  
  7.925004480058e-06  ,1.217271851984e+01  
  7.925007040104e-06  ,1.201515586182e+01  
  7.925012160195e-06  ,1.185974739119e+01  
  7.925022160271e-06  ,1.177228814940e+01  
  7.925032160347e-06  ,1.176385132059e+01  
  7.925042160423e-06  ,1.175874088858e+01  
  7.925052160500e-06  ,1.175392722237e+01  
  7.925062160576e-06  ,1.174886387300e+01  
  7.925072160652e-06  ,1.174375029930e+01  
  7.925082160728e-06  ,1.173845219630e+01  
  7.925092160804e-06  ,1.173304546947e+01  
  7.925102160880e-06  ,1.172747881152e+01  
  7.925112160956e-06  ,1.172177723117e+01  
  7.925122161033e-06  ,1.171591951279e+01  
  7.925132161109e-06  ,1.170991155847e+01  
  7.925142161185e-06  ,1.170374263244e+01  
  7.925152161261e-06  ,1.169741126714e+01  
  7.925162161337e-06  ,1.169090991676e+01  
  7.925172161413e-06  ,1.168423391562e+01  
  7.925182161490e-06  ,1.167737617481e+01  
  7.925192161566e-06  ,1.167033019746e+01  
  7.925202161642e-06  ,1.166308825270e+01  
  7.925212161718e-06  ,1.165564234078e+01  
  7.925222161794e-06  ,1.164798354166e+01  
  7.925232161870e-06  ,1.164010227890e+01  
  7.925242161946e-06  ,1.163198804918e+01  
  7.925252162023e-06  ,1.162362944146e+01  
  7.925262162099e-06  ,1.161501397699e+01  
  7.925272162175e-06  ,1.160612803281e+01  
  7.925282162251e-06  ,1.159695669908e+01  
  7.925292162327e-06  ,1.158748365156e+01  
  7.925302162403e-06  ,1.157769099134e+01  
  7.925312162479e-06  ,1.156755907542e+01  
  7.925322162556e-06  ,1.155706632194e+01  
  7.925332162632e-06  ,1.154618899534e+01  
  7.925342162708e-06  ,1.153490096468e+01  
  7.925352162784e-06  ,1.152317343465e+01  
  7.925362162860e-06  ,1.151097464502e+01  
  7.925372162936e-06  ,1.149826953595e+01  
  7.925382163012e-06  ,1.148501937575e+01  
  7.925392163089e-06  ,1.147118134785e+01  
  7.925402163165e-06  ,1.145670809371e+01  
  7.925412163241e-06  ,1.144154720903e+01  
  7.925422163317e-06  ,1.142564069068e+01  
  7.925432163393e-06  ,1.140892433295e+01  
  7.925442163469e-06  ,1.139132707303e+01  
  7.925452163545e-06  ,1.137277028713e+01  
  7.925462163622e-06  ,1.135316704147e+01  
  7.925472163698e-06  ,1.133242130558e+01  
  7.925482163774e-06  ,1.131042713951e+01  
  7.925492163850e-06  ,1.128706787201e+01  
  7.925502163926e-06  ,1.126221529321e+01  
  7.925512164002e-06  ,1.123572889262e+01  
  7.925522164078e-06  ,1.120745518202e+01  
  7.925532164155e-06  ,1.117722715093e+01  
  7.925542164231e-06  ,1.114486391069e+01  
  7.925552164307e-06  ,1.111017058868e+01  
  7.925562164383e-06  ,1.107293853563e+01  
  7.925572164459e-06  ,1.103294590292e+01  
  7.925582164535e-06  ,1.098995862952e+01  
  7.925592164611e-06  ,1.094373184554e+01  
  7.925602164688e-06  ,1.089401164717e+01  
  7.925612164764e-06  ,1.084053712285e+01  
  7.925622164840e-06  ,1.078304241395e+01  
  7.925632164916e-06  ,1.072125847996e+01  
  7.925642164992e-06  ,1.065491412645e+01  
  7.925652165068e-06  ,1.058373577200e+01  
  7.925662165145e-06  ,1.050744543032e+01  
  7.925672165221e-06  ,1.042575653908e+01  
  7.925682165297e-06  ,1.033836767998e+01  
  7.925692165373e-06  ,1.024495502941e+01  
  7.925702165449e-06  ,1.014516568182e+01  
  7.925712165525e-06  ,1.003861586525e+01  
  7.925722165601e-06  ,9.924900396207e+00  
  7.925732165678e-06  ,9.803621935609e+00  
  7.925742165754e-06  ,9.674449363871e+00  
  7.925752165830e-06  ,9.537211554194e+00  
  7.925762165906e-06  ,9.392023199890e+00  
  7.925772165982e-06  ,9.239422136065e+00  
  7.925782166058e-06  ,9.080477478026e+00  
  7.925792166134e-06  ,8.916817563048e+00  
  7.925802166211e-06  ,8.750541220354e+00  
  7.925812166287e-06  ,8.584017509925e+00  
  7.925822166363e-06  ,8.419626902103e+00  
  7.925832166439e-06  ,8.259519356366e+00  
  7.925842166515e-06  ,8.105448303418e+00  
  7.925852166591e-06  ,7.958700281168e+00  
  7.925862166667e-06  ,7.820105072861e+00  
  7.925872166744e-06  ,7.690095554977e+00  
  7.925882166820e-06  ,7.568787926158e+00  
  7.925892166896e-06  ,7.456062261782e+00  
  7.925902166972e-06  ,7.351632972081e+00  
  7.925912167048e-06  ,7.255105591239e+00  
  7.925922167124e-06  ,7.166020154583e+00  
  7.925932167200e-06  ,7.083883086067e+00  
  7.925942167277e-06  ,7.008189934456e+00  
  7.925952167353e-06  ,6.938441145042e+00  
  7.925962167429e-06  ,6.874152650810e+00  
  7.925972167505e-06  ,6.814862689864e+00  
  7.925982167581e-06  ,6.760135904972e+00  
  7.925992167657e-06  ,6.709565497699e+00  
  7.926002167733e-06  ,6.662774008920e+00  
  7.926012167810e-06  ,6.619413141884e+00  
  7.926022167886e-06  ,6.579162937854e+00  
  7.926032167962e-06  ,6.541730522950e+00  
  7.926042168038e-06  ,6.506848591334e+00  
  7.926052168114e-06  ,6.474273742156e+00  
  7.926062168190e-06  ,6.443784758420e+00  
  7.926072168266e-06  ,6.415180885574e+00  
  7.926082168343e-06  ,6.388280152883e+00  
  7.926092168419e-06  ,6.362917764794e+00  
  7.926102168495e-06  ,6.338944581330e+00  
  7.926112168571e-06  ,6.316225696047e+00  
  7.926122168647e-06  ,6.294639116636e+00  
  7.926132168723e-06  ,6.274074548237e+00  
